L,U,Delta,delta,n,E_n,E_n_minus_E0,D_n,Delta_D_n,method
6,12.0,2.0,-0.25,320,24.981693262364814,26.824487728481163,1.9858484095057967,1.8143226139146027,full_ed
6,12.0,2.0,-0.25,321,24.98169326236483,26.824487728481177,1.985848409505793,1.8143226139145991,full_ed
6,12.0,2.0,-0.25,322,25.000505288304037,26.843299754420386,1.9902229017321167,1.8186971061409227,full_ed
6,12.0,2.0,-0.25,323,25.241592227305997,27.084386693422346,1.9602693718349813,1.7887435762437873,full_ed
6,12.0,2.0,-0.25,324,25.241592227306015,27.084386693422363,1.9602693718349793,1.7887435762437853,full_ed
6,12.0,2.0,-0.25,325,25.270924535922738,27.113719002039087,1.9589841445797038,1.7874583489885099,full_ed
6,12.0,2.0,-0.25,326,25.592711690852262,27.43550615696861,2.6973629465652724,2.5258371509740787,full_ed
6,12.0,2.0,-0.25,327,28.15442795382912,29.99722241994547,2.0037972249402376,1.8322714293490436,full_ed
6,12.0,2.0,-0.25,328,28.154427953829124,29.997222419945473,2.003797224940236,1.8322714293490419,full_ed
6,12.0,2.0,-0.25,329,28.181662434848835,30.024456900965184,2.003830254606481,1.832304459015287,full_ed
6,12.0,2.0,-0.25,330,28.21880160325154,30.061596069367887,1.9927237235413493,1.8211979279501553,full_ed
6,12.0,2.0,-0.25,331,28.218801603251542,30.06159606936789,1.9927237235413555,1.8211979279501616,full_ed
6,12.0,2.0,-0.25,332,28.22431818712579,30.067112653242138,1.989207381972425,1.817681586381231,full_ed
6,12.0,2.0,-0.25,333,28.25023093134973,30.09302539746608,1.985678005706799,1.8141522101156051,full_ed
6,12.0,2.0,-0.25,334,28.264099071725433,30.10689353784178,1.9854070687355025,1.8138812731443086,full_ed
6,12.0,2.0,-0.25,335,28.264099071725454,30.106893537841803,1.9854070687354974,1.8138812731443035,full_ed
6,12.0,2.0,-0.25,336,28.304713490305275,30.147507956421624,1.9858439627230853,1.8143181671318913,full_ed
6,12.0,2.0,-0.25,337,28.304713490305282,30.14750795642163,1.985843962723091,1.814318167131897,full_ed
6,12.0,2.0,-0.25,338,28.305430997081785,30.148225463198134,1.988533159527516,1.817007363936322,full_ed
6,12.0,2.0,-0.25,339,28.33588409741595,30.178678563532298,1.9899670603248312,1.8184412647336372,full_ed
6,12.0,2.0,-0.25,340,28.33804030916964,30.180834775285987,1.987162185852435,1.8156363902612411,full_ed
6,12.0,2.0,-0.25,341,28.33804030916965,30.180834775285998,1.9871621858524333,1.8156363902612394,full_ed
6,12.0,2.0,-0.25,342,28.344213865998253,30.1870083321146,1.9868695022341893,1.8153437066429954,full_ed
6,12.0,2.0,-0.25,343,28.34421386599827,30.18700833211462,1.9868695022341887,1.8153437066429947,full_ed
6,12.0,2.0,-0.25,344,28.36442348528585,30.2072179514022,1.9857241017495104,1.8141983061583165,full_ed
6,12.0,2.0,-0.25,345,28.37338387192018,30.216178338036528,1.9878813008427931,1.8163555052515992,full_ed
6,12.0,2.0,-0.25,346,28.378167616487264,30.220962082603613,1.987065853261959,1.815540057670765,full_ed
6,12.0,2.0,-0.25,347,28.378167616487268,30.220962082603616,1.9870658532619598,1.8155400576707659,full_ed
6,12.0,2.0,-0.25,348,28.394227989009874,30.237022455126223,1.9841481559033562,1.8126223603121623,full_ed
6,12.0,2.0,-0.25,349,28.410019262953675,30.252813729070024,1.9833667021457853,1.8118409065545913,full_ed
6,12.0,2.0,-0.25,350,28.41001926295371,30.25281372907006,1.9833667021457857,1.8118409065545917,full_ed
6,12.0,2.0,-0.25,351,28.72136778086503,30.56416224698138,2.0216257847594212,1.8500999891682273,full_ed
6,12.0,2.0,-0.25,352,28.724908351921933,30.56770281803828,2.0207403146857508,1.8492145190945568,full_ed
6,12.0,2.0,-0.25,353,28.724908351921947,30.567702818038295,2.0207403146857486,1.8492145190945546,full_ed
6,12.0,2.0,-0.25,354,28.862906231772428,30.705700697888776,1.992804898195778,1.821279102604584,full_ed
6,12.0,2.0,-0.25,355,28.862906231772453,30.7057006978888,1.9928048981957809,1.821279102604587,full_ed
6,12.0,2.0,-0.25,356,28.8722756310151,30.71507009713145,1.9915633197328357,1.8200375241416418,full_ed
6,12.0,2.0,-0.25,357,28.87543592784813,30.71823039396448,1.9949589632819866,1.8234331676907927,full_ed
6,12.0,2.0,-0.25,358,28.88038796127556,30.723182427391908,1.9946383162941403,1.8231125207029464,full_ed
6,12.0,2.0,-0.25,359,28.88038796127557,30.72318242739192,1.9946383162941403,1.8231125207029464,full_ed
6,12.0,2.0,-0.25,360,28.899552905120515,30.742347371236864,1.992784214117924,1.82125841852673,full_ed
6,12.0,2.0,-0.25,361,28.899552905120526,30.742347371236875,1.9927842141179202,1.8212584185267262,full_ed
6,12.0,2.0,-0.25,362,28.9009182042429,30.743712670359248,1.9920562910147022,1.8205304954235082,full_ed
6,12.0,2.0,-0.25,363,32.11637716851158,33.959171634627936,2.0144353217201543,1.8429095261289603,full_ed
6,12.0,2.0,-0.25,364,32.172034114147905,34.01482858026426,2.0201097056419477,1.8485839100507537,full_ed
6,12.0,2.0,-0.25,365,32.17203411414792,34.01482858026427,2.0201097056419433,1.8485839100507493,full_ed
6,12.0,2.0,-0.25,366,32.39972407497531,34.24251854109166,1.9774343665354395,1.8059085709442455,full_ed
6,12.0,2.0,-0.25,367,32.500503002905205,34.34329746902156,2.9421986228141925,2.770672827222999,full_ed
6,12.0,2.0,-0.25,368,32.50083763407112,34.34363210018747,2.9421995229068747,2.770673727315681,full_ed
6,12.0,2.0,-0.25,369,32.50083763407112,34.34363210018747,2.942199522906873,2.770673727315679,full_ed
6,12.0,2.0,-0.25,370,32.61699030273597,34.45978476885232,1.9734584216236595,1.8019326260324655,full_ed
6,12.0,2.0,-0.25,371,32.61699030273598,34.45978476885233,1.9734584216236621,1.8019326260324682,full_ed
6,12.0,2.0,-0.25,372,32.692977103850176,34.53577156996653,2.8397771050182183,2.668251309427024,full_ed
6,12.0,2.0,-0.25,373,32.69441831071754,34.53721277683389,2.868037974627697,2.696512179036503,full_ed
6,12.0,2.0,-0.25,374,32.69441831071754,34.53721277683389,2.8680379746276907,2.696512179036497,full_ed
6,12.0,2.0,-0.25,375,32.85874462448645,34.7015390906028,2.1558902648862803,1.9843644692950864,full_ed
6,12.0,2.0,-0.25,376,32.868057643821295,34.71085210993765,2.0335782487508793,1.8620524531596854,full_ed
6,12.0,2.0,-0.25,377,32.86805764382131,34.71085210993766,2.033578248750857,1.8620524531596632,full_ed
6,12.0,2.0,-0.25,378,32.975485056957254,34.818279523073606,2.6778637144749005,2.5063379188837063,full_ed
6,12.0,2.0,-0.25,379,32.97548505695727,34.81827952307362,2.677863714474927,2.506337918883733,full_ed
6,12.0,2.0,-0.25,380,33.00456534041009,34.84735980652644,2.6358876793886346,2.464361883797441,full_ed
6,12.0,2.0,-0.25,381,33.09460473042792,34.93739919654427,1.984481068543871,1.812955272952677,full_ed
6,12.0,2.0,-0.25,382,33.09460473042795,34.937399196544305,1.9844810685438692,1.8129552729526752,full_ed
6,12.0,2.0,-0.25,383,33.23873618922868,35.081530655345034,1.9810338727149628,1.8095080771237688,full_ed
6,12.0,2.0,-0.25,384,33.270641491970366,35.11343595808672,1.9783858761643462,1.8068600805731523,full_ed
6,12.0,2.0,-0.25,385,33.27064149197037,35.113435958086725,1.9783858761643471,1.8068600805731532,full_ed
6,12.0,2.0,-0.25,386,33.32875776192313,35.17155222803948,2.211860835681413,2.040335040090219,full_ed
6,12.0,2.0,-0.25,387,33.32875776192313,35.17155222803948,2.2118608356814207,2.040335040090227,full_ed
6,12.0,2.0,-0.25,388,33.33344584370724,35.17624030982359,1.9768543610043405,1.8053285654131466,full_ed
6,12.0,2.0,-0.25,389,33.3636638032185,35.20645826933485,2.1647310424338593,1.9932052468426653,full_ed
6,12.0,2.0,-0.25,390,40.270686600166876,42.11348106628323,2.9827084315010177,2.811182635909824,full_ed
6,12.0,2.0,-0.25,391,40.27080140356176,42.113595869678115,2.9826841322314905,2.811158336640297,full_ed
6,12.0,2.0,-0.25,392,40.27080140356177,42.11359586967812,2.982684132231495,2.8111583366403012,full_ed
6,12.0,2.0,-0.25,393,40.47944663612575,42.3222411022421,2.9612238865057785,2.7896980909145848,full_ed
6,12.0,2.0,-0.25,394,40.479446636125765,42.32224110224212,2.9612238865057696,2.789698090914576,full_ed
6,12.0,2.0,-0.25,395,40.479685701360566,42.32248016747692,2.9611534238909223,2.789627628299728,full_ed
6,12.0,2.0,-0.25,396,40.82646419910374,42.66925866522009,2.9307676763830153,2.759241880791821,full_ed
6,12.0,2.0,-0.25,397,40.826464199103796,42.66925866522015,2.930767676383013,2.7592418807918193,full_ed
6,12.0,2.0,-0.25,398,40.827373809281305,42.67016827539766,2.930511542512691,2.758985746921497,full_ed
6,12.0,2.0,-0.25,399,48.80207446049772,50.64486892661407,2.950339225034012,2.7788134294428177,full_ed
6,12.0,2.0,0.0,0,-1.552277365508794,0.0,0.14872944579993808,0.0,full_ed
6,12.0,2.0,0.0,1,-1.2985203037450224,0.25375706176377166,0.12197733902887734,-0.02675210677106074,full_ed
6,12.0,2.0,0.0,2,-1.0880153587741153,0.46426200673467877,0.10479547741579945,-0.04393396838413863,full_ed
6,12.0,2.0,0.0,3,-1.008043490509375,0.5442338749994191,0.09732726748286055,-0.051402178317077524,full_ed
6,12.0,2.0,0.0,4,-1.0080434905093623,0.5442338749994318,0.09732726748286079,-0.05140217831707729,full_ed
6,12.0,2.0,0.0,5,-0.903495071732259,0.6487822937765351,0.08641970709646257,-0.062309738703475503,full_ed
6,12.0,2.0,0.0,6,-0.9034950717322542,0.6487822937765398,0.08641970709646232,-0.06230973870347575,full_ed
6,12.0,2.0,0.0,7,-0.7305802649884372,0.8216971005203568,0.07169118523688035,-0.07703826056305772,full_ed
6,12.0,2.0,0.0,8,-0.7305802649884329,0.8216971005203612,0.07169118523688038,-0.0770382605630577,full_ed
6,12.0,2.0,0.0,9,-0.718896222153559,0.833381143355235,0.0679457031026848,-0.08078374269725327,full_ed
6,12.0,2.0,0.0,10,-0.5443852626631598,1.0078921028456342,0.05253954826475962,-0.09618989753517845,full_ed
6,12.0,2.0,0.0,11,-0.5443852626631062,1.007892102845688,0.05253954826475968,-0.0961898975351784,full_ed
6,12.0,2.0,0.0,12,-0.5069668205990765,1.0453105449097175,0.05022692599621231,-0.09850251980372576,full_ed
6,12.0,2.0,0.0,13,-0.3719318810931635,1.1803454844156305,0.03816966791164446,-0.11055977788829362,full_ed
6,12.0,2.0,0.0,14,-0.2691871582230112,1.2830902072857828,0.02802167623126718,-0.1207077695686709,full_ed
6,12.0,2.0,0.0,15,-0.26918715822300754,1.2830902072857864,0.028021676231267147,-0.12070776956867094,full_ed
6,12.0,2.0,0.0,16,-0.2623513039954722,1.289926061513322,0.027700867571486175,-0.1210285782284519,full_ed
6,12.0,2.0,0.0,17,-0.18583913830105936,1.3664382272077347,0.019002904721323433,-0.12972654107861464,full_ed
6,12.0,2.0,0.0,18,-0.18583913830105284,1.366438227207741,0.01900290472132344,-0.12972654107861464,full_ed
6,12.0,2.0,0.0,19,-6.0577021429518925e-15,1.552277365508788,1.6727177344217528e-29,-0.14872944579993808,full_ed
6,12.0,2.0,0.0,20,5.735386414303091,7.287663779811885,1.080039056255333,0.931309610455395,full_ed
6,12.0,2.0,0.0,21,6.042699428107509,7.594976793616303,1.0616059160093596,0.9128764702094215,full_ed
6,12.0,2.0,0.0,22,6.1232306577876825,7.6755080232964765,1.0752381991250717,0.9265087533251336,full_ed
6,12.0,2.0,0.0,23,6.123230657787713,7.675508023296507,1.0752381991250695,0.9265087533251314,full_ed
6,12.0,2.0,0.0,24,6.3324874746374125,7.8847648401462065,1.0391256528273314,0.8903962070273933,full_ed
6,12.0,2.0,0.0,25,6.332487474637435,7.884764840146229,1.0391256528273294,0.8903962070273913,full_ed
6,12.0,2.0,0.0,26,6.535254390287108,8.0875317557959,1.038838276865887,0.890108831065949,full_ed
6,12.0,2.0,0.0,27,6.535254390287109,8.087531755795904,1.038838276865887,0.890108831065949,full_ed
6,12.0,2.0,0.0,28,6.608636680720713,8.160914046229507,1.0056789654864229,0.8569495196864848,full_ed
6,12.0,2.0,0.0,29,6.738252858290533,8.290530223799326,1.0065176773161493,0.8577882315162112,full_ed
6,12.0,2.0,0.0,30,6.738252858290537,8.290530223799331,1.00651767731615,0.8577882315162119,full_ed
6,12.0,2.0,0.0,31,6.7616526086860285,8.313929974194822,1.0355090604999377,0.8867796146999997,full_ed
6,12.0,2.0,0.0,32,6.842189472582057,8.394466838090851,1.0520754277815463,0.9033459819816082,full_ed
6,12.0,2.0,0.0,33,6.847664082869414,8.399941448378208,0.9860911335297815,0.8373616877298434,full_ed
6,12.0,2.0,0.0,34,6.933579700969633,8.485857066478427,1.002575596383499,0.853846150583561,full_ed
6,12.0,2.0,0.0,35,6.933579700969634,8.485857066478427,1.0025755963835001,0.8538461505835621,full_ed
6,12.0,2.0,0.0,36,6.98665420518633,8.538931570695123,0.9979700047697749,0.8492405589698369,full_ed
6,12.0,2.0,0.0,37,6.986654205186332,8.538931570695127,0.9979700047697769,0.8492405589698389,full_ed
6,12.0,2.0,0.0,38,7.057357098591161,8.609634464099955,1.0417623721019658,0.8930329263020277,full_ed
6,12.0,2.0,0.0,39,7.05735709859117,8.609634464099965,1.0417623721019638,0.8930329263020257,full_ed
6,12.0,2.0,0.0,40,7.106893018653048,8.659170384161843,1.0021209453033362,0.8533914995033981,full_ed
6,12.0,2.0,0.0,41,7.139530675906394,8.691808041415188,1.0311358648924411,0.8824064190925031,full_ed
6,12.0,2.0,0.0,42,7.139530675906394,8.691808041415188,1.031135864892444,0.882406419092506,full_ed
6,12.0,2.0,0.0,43,7.2823155029657425,8.834592868474537,1.0290649443894133,0.8803354985894752,full_ed
6,12.0,2.0,0.0,44,7.282315502965747,8.834592868474541,1.029064944389415,0.880335498589477,full_ed
6,12.0,2.0,0.0,45,7.358295395233792,8.910572760742586,1.0106539542941557,0.8619245084942176,full_ed
6,12.0,2.0,0.0,46,7.358295395233795,8.910572760742589,1.0106539542941564,0.8619245084942183,full_ed
6,12.0,2.0,0.0,47,7.367887902164343,8.920165267673138,1.0087947885120974,0.8600653427121593,full_ed
6,12.0,2.0,0.0,48,7.427168737110611,8.979446102619406,0.999176244171367,0.8504467983714289,full_ed
6,12.0,2.0,0.0,49,7.4312483632494235,8.983525728758217,1.0074445629078799,0.8587151171079418,full_ed
6,12.0,2.0,0.0,50,7.440224741719048,8.992502107227843,1.0072926026826554,0.8585631568827173,full_ed
6,12.0,2.0,0.0,51,7.4402247417190495,8.992502107227843,1.007292602682657,0.8585631568827189,full_ed
6,12.0,2.0,0.0,52,7.4578933766253215,9.010170742134115,1.0107841927150796,0.8620547469151415,full_ed
6,12.0,2.0,0.0,53,7.457893376625324,9.010170742134118,1.0107841927150805,0.8620547469151424,full_ed
6,12.0,2.0,0.0,54,7.527864045000418,9.080141410509212,1.0000000000000007,0.8512705542000626,full_ed
6,12.0,2.0,0.0,55,7.540478613706208,9.092755979215003,1.0012232148378764,0.8524937690379383,full_ed
6,12.0,2.0,0.0,56,7.74508871008218,9.297366075590974,0.968645184756454,0.8199157389565159,full_ed
6,12.0,2.0,0.0,57,7.765610834059972,9.317888199568767,0.9881522907447757,0.8394228449448377,full_ed
6,12.0,2.0,0.0,58,7.765610834059977,9.31788819956877,0.9881522907447755,0.8394228449448374,full_ed
6,12.0,2.0,0.0,59,7.771752700257287,9.324030065766081,0.9693786168325753,0.8206491710326372,full_ed
6,12.0,2.0,0.0,60,7.781189198787095,9.33346656429589,0.9881419897706099,0.8394125439706718,full_ed
6,12.0,2.0,0.0,61,7.781189198787103,9.333466564295897,0.988141989770609,0.8394125439706709,full_ed
6,12.0,2.0,0.0,62,7.8646387953176635,9.416916160826457,0.9656692921083421,0.816939846308404,full_ed
6,12.0,2.0,0.0,63,7.864638795317682,9.416916160826476,0.9656692921083425,0.8169398463084044,full_ed
6,12.0,2.0,0.0,64,7.869819535070194,9.422096900578989,0.997988138914167,0.849258693114229,full_ed
6,12.0,2.0,0.0,65,7.869819535070198,9.422096900578993,0.997988138914167,0.849258693114229,full_ed
6,12.0,2.0,0.0,66,7.885970360945233,9.438247726454026,1.0116854802853819,0.8629560344854438,full_ed
6,12.0,2.0,0.0,67,7.891089875479807,9.4433672409886,0.9599893602252557,0.8112599144253176,full_ed
6,12.0,2.0,0.0,68,7.891089875479813,9.443367240988607,0.9599893602252552,0.8112599144253171,full_ed
6,12.0,2.0,0.0,69,7.905437982332556,9.45771534784135,0.995949520219523,0.8472200744195849,full_ed
6,12.0,2.0,0.0,70,8.030295166751637,9.582572532260432,0.9926686267668475,0.8439391809669095,full_ed
6,12.0,2.0,0.0,71,8.08719714381252,9.639474509321314,0.978272701123152,0.8295432553232139,full_ed
6,12.0,2.0,0.0,72,8.087197143812535,9.639474509321328,0.9782727011231515,0.8295432553232134,full_ed
6,12.0,2.0,0.0,73,8.332965909804178,9.885243275312973,0.960968353162641,0.8122389073627029,full_ed
6,12.0,2.0,0.0,74,10.918618426820254,12.470895792329049,1.077696672747123,0.928967226947185,full_ed
6,12.0,2.0,0.0,75,10.918618426820261,12.470895792329056,1.077696672747122,0.9289672269471839,full_ed
6,12.0,2.0,0.0,76,11.056022072873814,12.608299438382609,1.0620369697583305,0.9133075239583924,full_ed
6,12.0,2.0,0.0,77,11.056022072873821,12.608299438382616,1.0620369697583305,0.9133075239583924,full_ed
6,12.0,2.0,0.0,78,11.067716516993265,12.619993882502058,1.060703829506907,0.9119743837069688,full_ed
6,12.0,2.0,0.0,79,11.067716516993269,12.619993882502062,1.0607038295069076,0.9119743837069695,full_ed
6,12.0,2.0,0.0,80,11.093174684454317,12.645452049963112,1.0933530494462034,0.9446236036462653,full_ed
6,12.0,2.0,0.0,81,11.126660800451818,12.678938165960613,1.0554092121295109,0.9066797663295728,full_ed
6,12.0,2.0,0.0,82,11.129504905789693,12.681782271298488,1.05913028501333,0.9104008392133919,full_ed
6,12.0,2.0,0.0,83,11.129504905789698,12.681782271298491,1.0591302850133277,0.9104008392133897,full_ed
6,12.0,2.0,0.0,84,11.181681139670328,12.733958505179121,1.0589517894610987,0.9102223436611606,full_ed
6,12.0,2.0,0.0,85,11.215199648305507,12.7674770138143,1.0701490465607801,0.9214196007608421,full_ed
6,12.0,2.0,0.0,86,11.391721077430269,12.943998442939062,1.0216466245482876,0.8729171787483495,full_ed
6,12.0,2.0,0.0,87,11.426136231694354,12.978413597203147,1.0217653351949716,0.8730358893950335,full_ed
6,12.0,2.0,0.0,88,11.426136231694361,12.978413597203154,1.0217653351949714,0.8730358893950333,full_ed
6,12.0,2.0,0.0,89,11.459432338190963,13.011709703699758,1.0243895870222808,0.8756601412223427,full_ed
6,12.0,2.0,0.0,90,11.475445112759957,13.02772247826875,1.048169749665979,0.8994403038660409,full_ed
6,12.0,2.0,0.0,91,11.495283443409283,13.047560808918078,1.020594598819262,0.8718651530193239,full_ed
6,12.0,2.0,0.0,92,11.495283443409292,13.047560808918085,1.0205945988192622,0.8718651530193241,full_ed
6,12.0,2.0,0.0,93,11.550287898304495,13.10256526381329,1.0286742809700913,0.8799448351701532,full_ed
6,12.0,2.0,0.0,94,11.550287898304497,13.10256526381329,1.0286742809700897,0.8799448351701517,full_ed
6,12.0,2.0,0.0,95,11.568056454450794,13.120333819959587,1.0319272108116808,0.8831977650117427,full_ed
6,12.0,2.0,0.0,96,11.568056454450808,13.120333819959601,1.0319272108116802,0.8831977650117421,full_ed
6,12.0,2.0,0.0,97,11.583069887609355,13.135347253118148,1.0469167425184134,0.8981872967184753,full_ed
6,12.0,2.0,0.0,98,11.600186580267195,13.152463945775988,1.0244465778774745,0.8757171320775364,full_ed
6,12.0,2.0,0.0,99,11.6001865802672,13.152463945775995,1.0244465778774747,0.8757171320775367,full_ed
6,12.0,2.0,0.0,100,11.622297735306198,13.174575100814991,0.999053844396992,0.8503243985970539,full_ed
6,12.0,2.0,0.0,101,11.62229773530621,13.174575100815005,0.9990538443969927,0.8503243985970547,full_ed
6,12.0,2.0,0.0,102,11.627726080780077,13.180003446288872,1.0210817283323361,0.872352282532398,full_ed
