series,plot_record_kind,series_kind,sampling_scheme,beta0,beta,temperature,method,energy_per_site,energy_error_per_site,energy_error_available,error_definition,sse_energy_per_site_at_same_beta,sse_energy_mcse_at_same_beta,difference_from_sse,absolute_difference_from_sse,combined_statistical_error,difference_over_combined_error,contributes_to_energy_panel,specific_heat_per_site,specific_heat_error_per_site,specific_heat_error_available,specific_heat_definition,specific_heat_error_definition,specific_heat_beta_left,specific_heat_beta_right,specific_heat_temperature_left,specific_heat_temperature_right,contributes_to_specific_heat_panel,contributes_to_absolute_error_panel,number_of_bootstrap_replicates,number_of_samples,D,DSETTN,source_path
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,10,0.10000000000000001,Born-sampled stoMPS,-3.1699718284725633,0.00019137764639962025,true,weighted_sample_standard_error,-3.1699609834353737,2.1568712764459014e-05,-1.084503718962182e-05,1.084503718962182e-05,0.00019258923363411003,-0.056311752142000446,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,11,0.090909090909090912,Born-sampled stoMPS,-3.1699724082368266,7.9386043458015861e-05,true,weighted_sample_standard_error,-3.1699935445785701,2.0356766568949295e-05,2.1136341743499543e-05,2.1136341743499543e-05,8.1954510803620046e-05,0.25790333608538751,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,12,0.083333333333333329,Born-sampled stoMPS,-3.1699726319571209,3.0507115521986641e-05,true,weighted_sample_standard_error,-3.1699690398904976,1.9739267008127378e-05,-3.5920666232591714e-06,3.5920666232591714e-06,3.6336245808971301e-05,-0.098856294680071261,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,13,0.076923076923076927,Born-sampled stoMPS,-3.169972725264012,1.1373289466837015e-05,true,weighted_sample_standard_error,-3.1699980550668365,1.9000291621177575e-05,2.5329802824547443e-05,2.5329802824547443e-05,2.2144136808334989e-05,1.143860473938789,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,14,0.071428571428571425,Born-sampled stoMPS,-3.1699727692928468,4.204649039738329e-06,true,weighted_sample_standard_error,-3.1699494120053333,2.0206270432997582e-05,-2.3357287513459113e-05,2.3357287513459113e-05,2.063909974681078e-05,-1.1317008881198103,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,15,0.066666666666666666,Born-sampled stoMPS,-3.169972792792902,1.5632243142122597e-06,true,weighted_sample_standard_error,-3.1700175520791465,1.7887569196158749e-05,4.4759286244477892e-05,4.4759286244477892e-05,1.795574565435565e-05,2.4927556396757224,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",data_knot,born_hybrid,purification_born_sequential_v1,1,16,0.0625,Born-sampled stoMPS,-3.1699728073712872,5.9593335133278564e-07,true,weighted_sample_standard_error,-3.1699823721448563,2.0250299964097677e-05,9.5647735691706259e-06,9.5647735691706259e-06,2.0259066740478572e-05,0.47212310871456664,true,,,false,,,,,,,false,true,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,4.3158372875155492e-05,23170.475005920791,SETTN+tanTRG,,,false,,,,,,,,false,2.0116567053533371e-08,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,3.0517578125e-05,6.103515625e-05,32768,16384,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,8.6316745750310983e-05,11585.237502960395,SETTN+tanTRG,,,false,,,,,,,,false,8.0466261517330965e-08,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,6.103515625e-05,0.0001220703125,16384,8192,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.00017263349150062197,5792.6187514801977,SETTN+tanTRG,,,false,,,,,,,,false,3.2186493891499968e-07,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0001220703125,0.000244140625,8192,4096,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.00034526698300124393,2896.3093757400989,SETTN+tanTRG,,,false,,,,,,,,false,1.2874580411935916e-06,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.000244140625,0.00048828125,4096,2048,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.00069053396600248786,1448.1546878700494,SETTN+tanTRG,,,false,,,,,,,,false,5.1498047334644251e-06,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.00048828125,0.0009765625,2048,1024,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.0013810679320049757,724.07734393502471,SETTN+tanTRG,,,false,,,,,,,,false,2.059878004284653e-05,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0009765625,0.001953125,1024,512,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.0027621358640099515,362.03867196751236,SETTN+tanTRG,,,false,,,,,,,,false,8.2388098614244359e-05,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.001953125,0.00390625,512,256,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.0055242717280199029,181.01933598375618,SETTN+tanTRG,,,false,,,,,,,,false,0.0003294400922291744,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.00390625,0.0078125,256,128,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.011048543456039806,90.509667991878089,SETTN+tanTRG,,,false,,,,,,,,false,0.0013159661791088853,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0078125,0.015625,128,64,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.022097086912079612,45.254833995939045,SETTN+tanTRG,,,false,,,,,,,,false,0.0052353223548134023,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.015625,0.03125,64,32,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.044194173824159223,22.627416997969522,SETTN+tanTRG,,,false,,,,,,,,false,0.020494733460576769,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.03125,0.0625,32,16,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.088388347648318447,11.313708498984761,SETTN+tanTRG,,,false,,,,,,,,false,0.075415105448372433,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0625,0.125,16,8,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.17677669529663689,5.6568542494923806,SETTN+tanTRG,,,false,,,,,,,,false,0.2235950566843688,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.125,0.25,8,4,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.35355339059327379,2.8284271247461903,SETTN+tanTRG,,,false,,,,,,,,false,0.37188065610687415,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.25,0.5,4,2,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,0.70710678118654757,1.4142135623730951,SETTN+tanTRG,,,false,,,,,,,,false,0.23066687936538255,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.5,1,2,1,true,false,,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,1.2247448713915889,0.81649658092772603,Born-sampled stoMPS,,,false,,,,,,,,false,0.08409544898855302,0.0058989439862496516,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",1,1.5,1,0.66666666666666663,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,1.7320508075688772,0.57735026918962573,Born-sampled stoMPS,,,false,,,,,,,,false,0.039842577615182513,0.0033435972766079755,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",1.5,2,0.66666666666666663,0.5,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,2.4494897427831779,0.40824829046386302,Born-sampled stoMPS,,,false,,,,,,,,false,0.021448990125829678,0.0032588198285894718,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",2,3,0.5,0.33333333333333331,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,3.4641016151377544,0.28867513459481287,Born-sampled stoMPS,,,false,,,,,,,,false,0.010343972235565603,0.0024380778460527759,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",3,4,0.33333333333333331,0.25,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,4.4721359549995796,0.22360679774997896,Born-sampled stoMPS,,,false,,,,,,,,false,0.0053278626998221066,0.0014653479312797127,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",4,5,0.25,0.20000000000000001,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,5.4772255750516612,0.18257418583505536,Born-sampled stoMPS,,,false,,,,,,,,false,0.0027161661077768056,0.00079017096106736738,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",5,6,0.20000000000000001,0.16666666666666666,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,6.4807406984078604,0.15430334996209191,Born-sampled stoMPS,,,false,,,,,,,,false,0.0013453707195978382,0.00039925545809710821,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",6,7,0.16666666666666666,0.14285714285714285,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,7.4833147735478827,0.1336306209562122,Born-sampled stoMPS,,,false,,,,,,,,false,0.00064667545119334623,0.00019295892428726258,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",7,8,0.14285714285714285,0.125,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,8.4852813742385695,0.11785113019775792,Born-sampled stoMPS,,,false,,,,,,,,false,0.0003030283515634834,9.021527069153546e-05,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",8,9,0.125,0.1111111111111111,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,9.4868329805051381,0.10540925533894598,Born-sampled stoMPS,,,false,,,,,,,,false,0.00013944552085032327,4.1099595453130285e-05,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",9,10,0.1111111111111111,0.10000000000000001,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,10.488088481701515,0.095346258924559238,Born-sampled stoMPS,,,false,,,,,,,,false,6.3774069056776712e-05,1.8343070965269072e-05,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",10,11,0.10000000000000001,0.090909090909090912,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,11.489125293076057,0.087038827977848926,Born-sampled stoMPS,,,false,,,,,,,,false,2.9531079080768991e-05,8.0656214204525812e-06,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",11,12,0.090909090909090912,0.083333333333333329,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,12.489995996796797,0.080064076902543566,Born-sampled stoMPS,,,false,,,,,,,,false,1.4555874942701073e-05,3.4918008770366611e-06,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",12,13,0.083333333333333329,0.076923076923076927,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,13.490737563232042,0.074124931666110117,Born-sampled stoMPS,,,false,,,,,,,,false,8.0132479336469823e-06,1.5098318622115754e-06,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",13,14,0.076923076923076927,0.071428571428571425,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,14.491376746189438,0.069006555934235422,Born-sampled stoMPS,,,false,,,,,,,,false,4.9350115061130884e-06,6.880659323763161e-07,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",14,15,0.071428571428571425,0.066666666666666666,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
"tanTRG+stoMPS, T0=1",specific_heat_interval,born_hybrid,purification_born_sequential_v1,1,15.491933384829668,0.064549722436790274,Born-sampled stoMPS,,,false,,,,,,,,false,3.4988124397727924e-06,3.4271156581601591e-07,true,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T","trajectory bootstrap over complete samples, preserving cross-beta covariance",15,16,0.066666666666666666,0.0625,true,false,1000,100,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_Dfilterexact_born_beta01.0_bmax16.0_tdvptol1.0e-12_filtertol1.0e-14/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,3.0517578125e-05,32768,SETTN+tanTRG,-0.00032958984244160728,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,6.103515625e-05,16384,SETTN+tanTRG,-0.0006591796770413792,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.0001220703125,8192,SETTN+tanTRG,-0.0013183592913918382,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.000244140625,4096,SETTN+tanTRG,-0.002636718081187346,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.00048828125,2048,SETTN+tanTRG,-0.0052734321495520311,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.0009765625,1024,SETTN+tanTRG,-0.010546832196619631,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.001953125,512,SETTN+tanTRG,-0.021093407579156866,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.00390625,256,SETTN+tanTRG,-0.042184760825725351,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.0078125,128,SETTN+tanTRG,-0.084353092714356523,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
